,cif,energy,material_id
10,"# generated using pymatgen
data_KSi2N3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56904356
_cell_length_b   5.70292130
_cell_length_c   5.04230000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.79845932
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KSi2N3
_chemical_formula_sum   'K2 Si4 N6'
_cell_volume   137.55821235
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.64945000  0.48228400  1
  K  K1  1  0.00000000  0.35055000  0.98228400  1
  Si  Si2  1  0.34848600  0.31520600  0.48966800  1
  Si  Si3  1  0.65151400  0.96672100  0.48966800  1
  Si  Si4  1  0.65151400  0.68479400  0.98966800  1
  Si  Si5  1  0.34848600  0.03327900  0.98966800  1
  N  N6  1  0.47635400  0.35713100  0.82494000  1
  N  N7  1  0.52364600  0.88077800  0.82494000  1
  N  N8  1  0.52364600  0.64286900  0.32494000  1
  N  N9  1  0.47635400  0.11922200  0.32494000  1
  N  N10  1  0.00000000  0.82758400  0.97650100  1
  N  N11  1  0.00000000  0.17241600  0.47650100  1
",-84.84937069,mp-1029418-1-0
11,"# generated using pymatgen
data_Li3BN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14872013
_cell_length_b   6.75060384
_cell_length_c   7.09604283
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   111.95013238
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3BN2
_chemical_formula_sum   'Li12 B4 N8'
_cell_volume   228.75812200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.24843616  0.49776552  0.48170973  1
  Li  Li1  1  0.25156384  0.00223448  0.98170973  1
  Li  Li2  1  0.75156384  0.50223448  0.51829027  1
  Li  Li3  1  0.74843616  0.99776552  0.01829027  1
  Li  Li4  1  0.12610445  0.37550162  0.01241144  1
  Li  Li5  1  0.37389555  0.12449838  0.51241144  1
  Li  Li6  1  0.87389555  0.62449838  0.98758856  1
  Li  Li7  1  0.62610445  0.87550162  0.48758856  1
  Li  Li8  1  0.57200493  0.31363441  0.20819098  1
  Li  Li9  1  0.92799507  0.18636559  0.70819098  1
  Li  Li10  1  0.42799507  0.68636559  0.79180902  1
  Li  Li11  1  0.07200493  0.81363441  0.29180902  1
  B  B12  1  0.96137618  0.17631048  0.32017972  1
  B  B13  1  0.53862382  0.32368952  0.82017972  1
  B  B14  1  0.03862382  0.82368952  0.67982028  1
  B  B15  1  0.46137618  0.67631048  0.17982028  1
  N  N16  1  0.78463549  0.21946982  0.43810348  1
  N  N17  1  0.71536451  0.28053018  0.93810348  1
  N  N18  1  0.21536451  0.78053018  0.56189652  1
  N  N19  1  0.28463549  0.71946982  0.06189652  1
  N  N20  1  0.14021284  0.13379351  0.20450563  1
  N  N21  1  0.35978716  0.36620649  0.70450563  1
  N  N22  1  0.85978716  0.86620649  0.79549437  1
  N  N23  1  0.64021284  0.63379351  0.29549437  1
",-136.49045354,mp-5001-0-4
12,"# generated using pymatgen
data_Li3BN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13980000
_cell_length_b   6.73512207
_cell_length_c   7.07910000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   112.03628565
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3BN2
_chemical_formula_sum   'Li12 B4 N8'
_cell_volume   227.15608461
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.24836000  0.49766000  0.48192000  1
  Li  Li1  1  0.25164000  0.00234000  0.98192000  1
  Li  Li2  1  0.75164000  0.50234000  0.51808000  1
  Li  Li3  1  0.74836000  0.99766000  0.01808000  1
  Li  Li4  1  0.12636000  0.37554000  0.01179000  1
  Li  Li5  1  0.37364000  0.12446000  0.51179000  1
  Li  Li6  1  0.87364000  0.62446000  0.98821000  1
  Li  Li7  1  0.62636000  0.87554000  0.48821000  1
  Li  Li8  1  0.57213000  0.31357000  0.20836000  1
  Li  Li9  1  0.92787000  0.18643000  0.70836000  1
  Li  Li10  1  0.42787000  0.68643000  0.79164000  1
  Li  Li11  1  0.07213000  0.81357000  0.29164000  1
  B  B12  1  0.96139000  0.17646000  0.32016000  1
  B  B13  1  0.53861000  0.32354000  0.82016000  1
  B  B14  1  0.03861000  0.82354000  0.67984000  1
  B  B15  1  0.46139000  0.67646000  0.17984000  1
  N  N16  1  0.78457000  0.21965000  0.43828000  1
  N  N17  1  0.71543000  0.28035000  0.93828000  1
  N  N18  1  0.21543000  0.78035000  0.56172000  1
  N  N19  1  0.28457000  0.71965000  0.06172000  1
  N  N20  1  0.14061000  0.13394000  0.20462000  1
  N  N21  1  0.35939000  0.36606000  0.70462000  1
  N  N22  1  0.85939000  0.86606000  0.79538000  1
  N  N23  1  0.64061000  0.63394000  0.29538000  1
",-136.48583854,mp-5001-1-0
13,"# generated using pymatgen
data_Li3BN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14993787
_cell_length_b   6.75006218
_cell_length_c   7.09441381
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   111.99329898
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3BN2
_chemical_formula_sum   'Li12 B4 N8'
_cell_volume   228.67182539
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.24826761  0.49763836  0.48171788  1
  Li  Li1  1  0.25173239  0.00236164  0.98171788  1
  Li  Li2  1  0.75173239  0.50236164  0.51828212  1
  Li  Li3  1  0.74826761  0.99763836  0.01828212  1
  Li  Li4  1  0.12644375  0.37557206  0.01198492  1
  Li  Li5  1  0.37355625  0.12442794  0.51198492  1
  Li  Li6  1  0.87355625  0.62442794  0.98801508  1
  Li  Li7  1  0.62644375  0.87557206  0.48801508  1
  Li  Li8  1  0.57215207  0.31360938  0.20828447  1
  Li  Li9  1  0.92784793  0.18639062  0.70828447  1
  Li  Li10  1  0.42784793  0.68639062  0.79171553  1
  Li  Li11  1  0.07215207  0.81360938  0.29171553  1
  B  B12  1  0.96138326  0.17639583  0.32020955  1
  B  B13  1  0.53861674  0.32360417  0.82020955  1
  B  B14  1  0.03861674  0.82360417  0.67979045  1
  B  B15  1  0.46138326  0.67639583  0.17979045  1
  N  N16  1  0.78471073  0.21958905  0.43810190  1
  N  N17  1  0.71528927  0.28041095  0.93810190  1
  N  N18  1  0.21528927  0.78041095  0.56189810  1
  N  N19  1  0.28471073  0.71958905  0.06189810  1
  N  N20  1  0.14038587  0.13392226  0.20467441  1
  N  N21  1  0.35961413  0.36607774  0.70467441  1
  N  N22  1  0.85961413  0.86607774  0.79532559  1
  N  N23  1  0.64038587  0.63392226  0.29532559  1
",-136.4883856,mp-5001-1-6
14,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.64186492
_cell_length_b   4.64186503
_cell_length_c   4.64186505
_cell_angle_alpha   74.26837863
_cell_angle_beta   74.26837821
_cell_angle_gamma   74.26837732
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K1 N1 O3'
_cell_volume   90.53277828
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.50000000  1
  N  N1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  1.00000000  0.77360178  0.22639822  1
  O  O3  1  0.22639822  0.00000000  0.77360178  1
  O  O4  1  0.77360178  0.22639822  1.00000000  1
",-29.27512608,mp-676851-0-0
15,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50081787
_cell_length_b   4.50081797
_cell_length_c   4.50081800
_cell_angle_alpha   74.04273838
_cell_angle_beta   74.04273802
_cell_angle_gamma   74.04273717
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K1 N1 O3'
_cell_volume   82.30071656
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.50000000  1
  N  N1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.77500000  0.22500000  1
  O  O3  1  0.22500000  0.00000000  0.77500000  1
  O  O4  1  0.77500000  0.22500000  0.00000000  1
",-28.95958264,mp-676851-1-0
16,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.54054198
_cell_length_b   4.54054208
_cell_length_c   4.54054211
_cell_angle_alpha   74.38307903
_cell_angle_beta   74.38307866
_cell_angle_gamma   74.38307784
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K1 N1 O3'
_cell_volume   84.85060655
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.50000000  1
  N  N1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.76962941  0.23037059  1
  O  O3  1  0.23037059  0.00000000  0.76962941  1
  O  O4  1  0.76962941  0.23037059  0.00000000  1
",-29.23468663,mp-676851-1-5
17,"# generated using pymatgen
data_LiB(CN)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.55119549
_cell_length_b   5.55119549
_cell_length_c   5.55119549
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiB(CN)4
_chemical_formula_sum   'Li1 B1 C4 N4'
_cell_volume   171.06437104
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.50000000  0.50000000  1
  B  B1  1  0.00000000  0.00000000  0.00000000  1
  C  C2  1  0.83472527  0.16527473  0.16527473  1
  C  C3  1  0.16527473  0.16527473  0.83472527  1
  C  C4  1  0.16527473  0.83472527  0.16527473  1
  C  C5  1  0.83472527  0.83472527  0.83472527  1
  N  N6  1  0.71382882  0.28617118  0.28617118  1
  N  N7  1  0.28617118  0.28617118  0.71382882  1
  N  N8  1  0.28617118  0.71382882  0.28617118  1
  N  N9  1  0.71382882  0.71382882  0.71382882  1
",-78.96489124,mp-13590-0-6
18,"# generated using pymatgen
data_LiB(CN)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.48150000
_cell_length_b   5.48150000
_cell_length_c   5.48150000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiB(CN)4
_chemical_formula_sum   'Li1 B1 C4 N4'
_cell_volume   164.70176579
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.50000000  0.50000000  1
  B  B1  1  0.00000000  0.00000000  0.00000000  1
  C  C2  1  0.83314000  0.16686000  0.16686000  1
  C  C3  1  0.16686000  0.16686000  0.83314000  1
  C  C4  1  0.16686000  0.83314000  0.16686000  1
  C  C5  1  0.83314000  0.83314000  0.83314000  1
  N  N6  1  0.71290000  0.28710000  0.28710000  1
  N  N7  1  0.28710000  0.28710000  0.71290000  1
  N  N8  1  0.28710000  0.71290000  0.28710000  1
  N  N9  1  0.71290000  0.71290000  0.71290000  1
",-78.84220287,mp-13590-1-0
19,"# generated using pymatgen
data_LiB(CN)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.52459330
_cell_length_b   5.52459330
_cell_length_c   5.52459330
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiB(CN)4
_chemical_formula_sum   'Li1 B1 C4 N4'
_cell_volume   168.61683655
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.50000000  0.50000000  1
  B  B1  1  0.00000000  0.00000000  0.00000000  1
  C  C2  1  0.83362660  0.16637340  0.16637340  1
  C  C3  1  0.16637340  0.16637340  0.83362660  1
  C  C4  1  0.16637340  0.83362660  0.16637340  1
  C  C5  1  0.83362660  0.83362660  0.83362660  1
  N  N6  1  0.71231311  0.28768689  0.28768689  1
  N  N7  1  0.28768689  0.28768689  0.71231311  1
  N  N8  1  0.28768689  0.71231311  0.28768689  1
  N  N9  1  0.71231311  0.71231311  0.71231311  1
",-78.95519981,mp-13590-1-10
20,"# generated using pymatgen
data_KC2N3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03438773
_cell_length_b   8.55393897
_cell_length_c   12.73678219
_cell_angle_alpha   89.99876649
_cell_angle_beta   89.99972652
_cell_angle_gamma   89.99982956
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KC2N3
_chemical_formula_sum   'K4 C8 N12'
_cell_volume   439.54516146
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000108  0.62446221  0.86947093  1
  K  K1  1  0.74999816  0.37553956  0.13052728  1
  K  K2  1  0.75000377  0.87553683  0.36947398  1
  K  K3  1  0.24999787  0.12446208  0.63052761  1
  C  C4  1  0.75000071  0.26134484  0.87361029  1
  C  C5  1  0.25000194  0.01146101  0.12784829  1
  C  C6  1  0.24999754  0.73864320  0.12638675  1
  C  C7  1  0.74999983  0.76134273  0.62639077  1
  C  C8  1  0.25000043  0.51146039  0.37215190  1
  C  C9  1  0.25000052  0.23865765  0.37361014  1
  C  C10  1  0.75000118  0.48853824  0.62784975  1
  C  C11  1  0.74999942  0.98853935  0.87215260  1
  N  N12  1  0.75000274  0.39244182  0.90401924  1
  N  N13  1  0.25000228  0.64496489  0.39639618  1
  N  N14  1  0.25000207  0.10755167  0.40402141  1
  N  N15  1  0.74999786  0.89244569  0.59597901  1
  N  N16  1  0.74999913  0.12576087  0.82821629  1
  N  N17  1  0.75000224  0.62574794  0.67178694  1
  N  N18  1  0.25000015  0.14497559  0.10360802  1
  N  N19  1  0.25000568  0.87423719  0.17178527  1
  N  N20  1  0.24999893  0.37425107  0.32821362  1
  N  N21  1  0.74999953  0.85502724  0.89639459  1
  N  N22  1  0.74999953  0.35503296  0.60360503  1
  N  N23  1  0.24998743  0.60757497  0.09597409  1
",-180.27869452,mp-637256-0-31
21,"# generated using pymatgen
data_KC2N3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87800000
_cell_length_b   8.55400000
_cell_length_c   12.52730000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KC2N3
_chemical_formula_sum   'K4 C8 N12'
_cell_volume   415.56075685
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.62450000  0.87080000  1
  K  K1  1  0.75000000  0.37550000  0.12920000  1
  K  K2  1  0.75000000  0.87550000  0.37080000  1
  K  K3  1  0.25000000  0.12450000  0.62920000  1
  C  C4  1  0.75000000  0.26610000  0.88680000  1
  C  C5  1  0.25000000  0.01380000  0.12770000  1
  C  C6  1  0.25000000  0.73390000  0.11320000  1
  C  C7  1  0.75000000  0.76610000  0.61320000  1
  C  C8  1  0.25000000  0.51380000  0.37230000  1
  C  C9  1  0.25000000  0.23390000  0.38680000  1
  C  C10  1  0.75000000  0.48620000  0.62770000  1
  C  C11  1  0.75000000  0.98620000  0.87230000  1
  N  N12  1  0.75000000  0.38300000  0.89860000  1
  N  N13  1  0.25000000  0.63700000  0.39610000  1
  N  N14  1  0.25000000  0.11700000  0.39860000  1
  N  N15  1  0.75000000  0.88300000  0.60140000  1
  N  N16  1  0.75000000  0.12790000  0.82410000  1
  N  N17  1  0.75000000  0.62790000  0.67590000  1
  N  N18  1  0.25000000  0.13700000  0.10390000  1
  N  N19  1  0.25000000  0.87210000  0.17590000  1
  N  N20  1  0.25000000  0.37210000  0.32410000  1
  N  N21  1  0.75000000  0.86300000  0.89610000  1
  N  N22  1  0.75000000  0.36300000  0.60390000  1
  N  N23  1  0.25000000  0.61700000  0.10140000  1
",-167.53110639,mp-637256-1-0
22,"# generated using pymatgen
data_KC2N3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87800065
_cell_length_b   8.55423685
_cell_length_c   12.52730023
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KC2N3
_chemical_formula_sum   'K4 C8 N12'
_cell_volume   415.57234051
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.62462642  0.87079965  1
  K  K1  1  0.75000000  0.37537375  0.12920035  1
  K  K2  1  0.75000000  0.87537375  0.37079965  1
  K  K3  1  0.25000000  0.12462614  0.62920035  1
  C  C4  1  0.74999991  0.22066946  0.88679049  1
  C  C5  1  0.24999997  -0.00387285  0.12770462  1
  C  C6  1  0.25000009  0.77933058  0.11320951  1
  C  C7  1  0.74999992  0.72066929  0.61320948  1
  C  C8  1  0.24999996  0.49612694  0.37229536  1
  C  C9  1  0.25000008  0.27933073  0.38679052  1
  C  C10  1  0.75000004  0.50387309  0.62770464  1
  C  C11  1  0.75000003  0.00387294  0.87229538  1
  N  N12  1  0.75000008  0.42514756  0.89860675  1
  N  N13  1  0.25000003  0.65251735  0.39610393  1
  N  N14  1  0.24999993  0.07485226  0.39860672  1
  N  N15  1  0.75000007  -0.07485229  0.60139328  1
  N  N16  1  0.75000000  0.12877015  0.82410325  1
  N  N17  1  0.75000000  0.62877015  0.67589675  1
  N  N18  1  0.25000003  0.15251719  0.10389608  1
  N  N19  1  0.25000000  0.87122980  0.17589675  1
  N  N20  1  0.25000000  0.37122987  0.32410325  1
  N  N21  1  0.74999997  0.84748276  0.89610392  1
  N  N22  1  0.74999997  0.34748254  0.60389607  1
  N  N23  1  0.24999992  0.57485241  0.10139325  1
",-143.10540132,mp-637256-1-9
23,"# generated using pymatgen
data_Li
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.05772796
_cell_length_b   3.05772796
_cell_length_c   3.05772796
_cell_angle_alpha   60.00000005
_cell_angle_beta   59.99999999
_cell_angle_gamma   60.00000005
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li
_chemical_formula_sum   Li1
_cell_volume   20.21536263
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
",-1.90511248,mp-51-0-1
24,"# generated using pymatgen
data_Li
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.07945004
_cell_length_b   3.07945003
_cell_length_c   3.07945003
_cell_angle_alpha   59.99999991
_cell_angle_beta   59.99999996
_cell_angle_gamma   59.99999998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li
_chemical_formula_sum   Li1
_cell_volume   20.64925971
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
",-1.9047496,mp-51-1-0
25,"# generated using pymatgen
data_Li
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.07285515
_cell_length_b   3.07285514
_cell_length_c   3.07285514
_cell_angle_alpha   60.00000004
_cell_angle_beta   60.00000006
_cell_angle_gamma   60.00000008
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li
_chemical_formula_sum   Li1
_cell_volume   20.51687752
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
",-1.90499841,mp-51-1-1
26,"# generated using pymatgen
data_LiBC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.75031192
_cell_length_b   2.75031192
_cell_length_c   7.05583908
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000001
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiBC
_chemical_formula_sum   'Li2 B2 C2'
_cell_volume   46.22141122
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
  Li  Li1  1  0.00000000  0.00000000  0.50000000  1
  B  B2  1  0.33333333  0.66666667  0.25000000  1
  B  B3  1  0.66666667  0.33333333  0.75000000  1
  C  C4  1  0.33333333  0.66666667  0.75000000  1
  C  C5  1  0.66666667  0.33333333  0.25000000  1
",-37.88176302,mp-9244-0-1
27,"# generated using pymatgen
data_LiBC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.75230000
_cell_length_b   2.75230000
_cell_length_c   7.05800000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999999
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiBC
_chemical_formula_sum   'Li2 B2 C2'
_cell_volume   46.30243452
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
  Li  Li1  1  0.00000000  0.00000000  0.50000000  1
  B  B2  1  0.33333333  0.66666667  0.25000000  1
  B  B3  1  0.66666667  0.33333333  0.75000000  1
  C  C4  1  0.33333333  0.66666667  0.75000000  1
  C  C5  1  0.66666667  0.33333333  0.25000000  1
",-37.88171785,mp-9244-1-0
